region,geo_type,geo_id,sex,race,year,999
7E,2,all_subregion,0,0,2031,169112
7E,2,all_subregion,0,0,2032,169137
7E,2,all_subregion,0,0,2033,169126
7E,2,all_subregion,0,0,2034,169078
7E,2,all_subregion,0,0,2035,168993
7E,2,all_subregion,0,0,2036,168874
7E,2,all_subregion,0,0,2037,168722
7E,2,all_subregion,0,0,2038,168537
7E,2,all_subregion,0,0,2039,168321
7E,2,all_subregion,0,0,2040,168075
7E,2,all_subregion,0,0,2041,167802
7E,2,all_subregion,0,0,2042,167502
7E,2,all_subregion,0,0,2043,167179
7E,2,all_subregion,0,0,2044,166832
7E,2,all_subregion,0,0,2045,166466
7E,2,all_subregion,0,0,2046,166082
7E,2,all_subregion,0,0,2047,165681
7E,2,all_subregion,0,0,2048,165266
7E,2,all_subregion,0,0,2049,164838
7E,2,all_subregion,0,0,2050,164399
7E,2,all_subregion,0,0,2051,163950
7E,2,all_subregion,0,0,2052,163491
7E,2,all_subregion,0,0,2053,163025
7E,2,all_subregion,0,0,2054,162550
7E,2,all_subregion,0,0,2055,162068
7E,2,all_subregion,0,0,2056,161579
7E,2,all_subregion,0,0,2057,161082
7E,2,all_subregion,0,0,2058,160578
7E,2,all_subregion,0,0,2059,160067
7E,2,all_subregion,0,0,2060,159547
7W,2,all_subregion,0,0,2010,403111
7W,2,all_subregion,0,0,2011,405549
7W,2,all_subregion,0,0,2012,407255
7W,2,all_subregion,0,0,2013,409819
7W,2,all_subregion,0,0,2014,413802
7W,2,all_subregion,0,0,2015,417696
7W,2,all_subregion,0,0,2016,422275
7W,2,all_subregion,0,0,2017,426908
7W,2,all_subregion,0,0,2018,432186
7W,2,all_subregion,0,0,2019,434372
7W,2,all_subregion,0,0,2020,438137
7W,2,all_subregion,0,0,2021,441883
7W,2,all_subregion,0,0,2022,445601
7W,2,all_subregion,0,0,2023,449287
7W,2,all_subregion,0,0,2024,452933
7W,2,all_subregion,0,0,2025,456535
7W,2,all_subregion,0,0,2026,460097
7W,2,all_subregion,0,0,2027,463607
7W,2,all_subregion,0,0,2028,467058
7W,2,all_subregion,0,0,2029,470445
7W,2,all_subregion,0,0,2030,473764
7W,2,all_subregion,0,0,2031,477011
7W,2,all_subregion,0,0,2032,480184
7W,2,all_subregion,0,0,2033,483280
7W,2,all_subregion,0,0,2034,486301
7W,2,all_subregion,0,0,2035,489248
7W,2,all_subregion,0,0,2036,492121
7W,2,all_subregion,0,0,2037,494922
7W,2,all_subregion,0,0,2038,497654
7W,2,all_subregion,0,0,2039,500319
7W,2,all_subregion,0,0,2040,502921
7W,2,all_subregion,0,0,2041,505461
7W,2,all_subregion,0,0,2042,507946
7W,2,all_subregion,0,0,2043,510377
7W,2,all_subregion,0,0,2044,512762
7W,2,all_subregion,0,0,2045,515105
7W,2,all_subregion,0,0,2046,517414
7W,2,all_subregion,0,0,2047,519691
7W,2,all_subregion,0,0,2048,521941
7W,2,all_subregion,0,0,2049,524170
7W,2,all_subregion,0,0,2050,526381
7W,2,all_subregion,0,0,2051,528579
7W,2,all_subregion,0,0,2052,530767
7W,2,all_subregion,0,0,2053,532944
7W,2,all_subregion,0,0,2054,535116
7W,2,all_subregion,0,0,2055,537280
7W,2,all_subregion,0,0,2056,539438
7W,2,all_subregion,0,0,2057,541590
7W,2,all_subregion,0,0,2058,543735
7W,2,all_subregion,0,0,2059,545872
7W,2,all_subregion,0,0,2060,547999
1,3,Kittson,0,0,2010,4553
1,3,Kittson,0,0,2011,4540
1,3,Kittson,0,0,2012,4497
1,3,Kittson,0,0,2013,4498
1,3,Kittson,0,0,2014,4455
1,3,Kittson,0,0,2015,4405
1,3,Kittson,0,0,2016,4316
1,3,Kittson,0,0,2017,4259
1,3,Kittson,0,0,2018,4248
1,3,Kittson,0,0,2019,4213
1,3,Kittson,0,0,2020,4170
1,3,Kittson,0,0,2021,4126
1,3,Kittson,0,0,2022,4081
1,3,Kittson,0,0,2023,4035
1,3,Kittson,0,0,2024,3989
1,3,Kittson,0,0,2025,3943
1,3,Kittson,0,0,2026,3895
1,3,Kittson,0,0,2027,3847
1,3,Kittson,0,0,2028,3798
1,3,Kittson,0,0,2029,3748
1,3,Kittson,0,0,2030,3698
1,3,Kittson,0,0,2031,3647
1,3,Kittson,0,0,2032,3596
1,3,Kittson,0,0,2033,3543
1,3,Kittson,0,0,2034,3490
1,3,Kittson,0,0,2035,3437
1,3,Kittson,0,0,2036,3383
1,3,Kittson,0,0,2037,3329
1,3,Kittson,0,0,2038,3275
1,3,Kittson,0,0,2039,3220
1,3,Kittson,0,0,2040,3165
1,3,Kittson,0,0,2041,3109
1,3,Kittson,0,0,2042,3054
1,3,Kittson,0,0,2043,2999
1,3,Kittson,0,0,2044,2943
1,3,Kittson,0,0,2045,2888
1,3,Kittson,0,0,2046,2833
1,3,Kittson,0,0,2047,2778
1,3,Kittson,0,0,2048,2723
1,3,Kittson,0,0,2049,2668
1,3,Kittson,0,0,2050,2614
1,3,Kittson,0,0,2051,2560
1,3,Kittson,0,0,2052,2506
1,3,Kittson,0,0,2053,2453
1,3,Kittson,0,0,2054,2400
1,3,Kittson,0,0,2055,2348
1,3,Kittson,0,0,2056,2295
1,3,Kittson,0,0,2057,2244
1,3,Kittson,0,0,2058,2193
1,3,Kittson,0,0,2059,2142
1,3,Kittson,0,0,2060,2091
1,3,Marshall,0,0,2010,9441
1,3,Marshall,0,0,2011,9458
1,3,Marshall,0,0,2012,9469
1,3,Marshall,0,0,2013,9429
1,3,Marshall,0,0,2014,9419
1,3,Marshall,0,0,2015,9410
1,3,Marshall,0,0,2016,9371
1,3,Marshall,0,0,2017,9369
1,3,Marshall,0,0,2018,9390
1,3,Marshall,0,0,2019,9367
1,3,Marshall,0,0,2020,9352
1,3,Marshall,0,0,2021,9335
1,3,Marshall,0,0,2022,9316
1,3,Marshall,0,0,2023,9295
1,3,Marshall,0,0,2024,9271
1,3,Marshall,0,0,2025,9246
1,3,Marshall,0,0,2026,9219
1,3,Marshall,0,0,2027,9190
1,3,Marshall,0,0,2028,9158
1,3,Marshall,0,0,2029,9124
1,3,Marshall,0,0,2030,9088
1,3,Marshall,0,0,2031,9049
1,3,Marshall,0,0,2032,9008
1,3,Marshall,0,0,2033,8964
1,3,Marshall,0,0,2034,8918
1,3,Marshall,0,0,2035,8870
1,3,Marshall,0,0,2036,8820
1,3,Marshall,0,0,2037,8767
1,3,Marshall,0,0,2038,8713
1,3,Marshall,0,0,2039,8657
1,3,Marshall,0,0,2040,8599
1,3,Marshall,0,0,2041,8539
1,3,Marshall,0,0,2042,8477
1,3,Marshall,0,0,2043,8414
1,3,Marshall,0,0,2044,8350
1,3,Marshall,0,0,2045,8284
1,3,Marshall,0,0,2046,8218
1,3,Marshall,0,0,2047,8150
1,3,Marshall,0,0,2048,8081
1,3,Marshall,0,0,2049,8012
1,3,Marshall,0,0,2050,7941
1,3,Marshall,0,0,2051,7870
1,3,Marshall,0,0,2052,7798
1,3,Marshall,0,0,2053,7726
1,3,Marshall,0,0,2054,7653
1,3,Marshall,0,0,2055,7580
1,3,Marshall,0,0,2056,7506
1,3,Marshall,0,0,2057,7431
1,3,Marshall,0,0,2058,7356
1,3,Marshall,0,0,2059,7280
1,3,Marshall,0,0,2060,7204
1,3,Norman,0,0,2010,6840
1,3,Norman,0,0,2011,6812
1,3,Norman,0,0,2012,6605
1,3,Norman,0,0,2013,6602
1,3,Norman,0,0,2014,6587
1,3,Norman,0,0,2015,6621
1,3,Norman,0,0,2016,6529
1,3,Norman,0,0,2017,6585
1,3,Norman,0,0,2018,6475
1,3,Norman,0,0,2019,6445
1,3,Norman,0,0,2020,6404
1,3,Norman,0,0,2021,6363
1,3,Norman,0,0,2022,6320
1,3,Norman,0,0,2023,6277
1,3,Norman,0,0,2024,6232
1,3,Norman,0,0,2025,6186
1,3,Norman,0,0,2026,6138
1,3,Norman,0,0,2027,6089
1,3,Norman,0,0,2028,6039
1,3,Norman,0,0,2029,5988
1,3,Norman,0,0,2030,5935
1,3,Norman,0,0,2031,5881
1,3,Norman,0,0,2032,5826
1,3,Norman,0,0,2033,5770
1,3,Norman,0,0,2034,5712
1,3,Norman,0,0,2035,5653
1,3,Norman,0,0,2036,5593
1,3,Norman,0,0,2037,5532
1,3,Norman,0,0,2038,5470
1,3,Norman,0,0,2039,5407
1,3,Norman,0,0,2040,5344
1,3,Norman,0,0,2041,5279
1,3,Norman,0,0,2042,5215
1,3,Norman,0,0,2043,5149
1,3,Norman,0,0,2044,5083
1,3,Norman,0,0,2045,5017
1,3,Norman,0,0,2046,4951
1,3,Norman,0,0,2047,4884
1,3,Norman,0,0,2048,4817
1,3,Norman,0,0,2049,4750
1,3,Norman,0,0,2050,4684
1,3,Norman,0,0,2051,4617
1,3,Norman,0,0,2052,4550
1,3,Norman,0,0,2053,4483
1,3,Norman,0,0,2054,4417
1,3,Norman,0,0,2055,4350
1,3,Norman,0,0,2056,4284
1,3,Norman,0,0,2057,4218
1,3,Norman,0,0,2058,4152
1,3,Norman,0,0,2059,4086
1,3,Norman,0,0,2060,4021
1,3,Pennington,0,0,2010,13968
1,3,Pennington,0,0,2011,14068
1,3,Pennington,0,0,2012,14117
1,3,Pennington,0,0,2013,14138
1,3,Pennington,0,0,2014,14110
1,3,Pennington,0,0,2015,14234
1,3,Pennington,0,0,2016,14207
1,3,Pennington,0,0,2017,14191
1,3,Pennington,0,0,2018,14178
1,3,Pennington,0,0,2019,14268
1,3,Pennington,0,0,2020,14286
1,3,Pennington,0,0,2021,14301
1,3,Pennington,0,0,2022,14314
1,3,Pennington,0,0,2023,14323
1,3,Pennington,0,0,2024,14328
1,3,Pennington,0,0,2025,14331
1,3,Pennington,0,0,2026,14329
1,3,Pennington,0,0,2027,14325
1,3,Pennington,0,0,2028,14316
1,3,Pennington,0,0,2029,14303
1,3,Pennington,0,0,2030,14287
1,3,Pennington,0,0,2031,14266
1,3,Pennington,0,0,2032,14241
1,3,Pennington,0,0,2033,14212
1,3,Pennington,0,0,2034,14179
1,3,Pennington,0,0,2035,14142
1,3,Pennington,0,0,2036,14101
1,3,Pennington,0,0,2037,14056
1,3,Pennington,0,0,2038,14008
1,3,Pennington,0,0,2039,13956
1,3,Pennington,0,0,2040,13900
1,3,Pennington,0,0,2041,13841
1,3,Pennington,0,0,2042,13779
1,3,Pennington,0,0,2043,13714
1,3,Pennington,0,0,2044,13647
1,3,Pennington,0,0,2045,13576
1,3,Pennington,0,0,2046,13503
1,3,Pennington,0,0,2047,13428
1,3,Pennington,0,0,2048,13351
1,3,Pennington,0,0,2049,13272
1,3,Pennington,0,0,2050,13190
1,3,Pennington,0,0,2051,13107
1,3,Pennington,0,0,2052,13022
1,3,Pennington,0,0,2053,12936
1,3,Pennington,0,0,2054,12848
1,3,Pennington,0,0,2055,12758
1,3,Pennington,0,0,2056,12667
1,3,Pennington,0,0,2057,12574
1,3,Pennington,0,0,2058,12479
1,3,Pennington,0,0,2059,12383
1,3,Pennington,0,0,2060,12286
1,3,Polk,0,0,2010,31640
1,3,Polk,0,0,2011,31536
1,3,Polk,0,0,2012,31507
1,3,Polk,0,0,2013,31634
1,3,Polk,0,0,2014,31492
1,3,Polk,0,0,2015,31510
1,3,Polk,0,0,2016,31718
1,3,Polk,0,0,2017,31705
1,3,Polk,0,0,2018,31529
1,3,Polk,0,0,2019,31639
1,3,Polk,0,0,2020,31630
1,3,Polk,0,0,2021,31616
1,3,Polk,0,0,2022,31595
1,3,Polk,0,0,2023,31567
1,3,Polk,0,0,2024,31535
1,3,Polk,0,0,2025,31491
1,3,Polk,0,0,2026,31443
1,3,Polk,0,0,2027,31386
1,3,Polk,0,0,2028,31321
1,3,Polk,0,0,2029,31248
1,3,Polk,0,0,2030,31166
1,3,Polk,0,0,2031,31076
1,3,Polk,0,0,2032,30976
1,3,Polk,0,0,2033,30869
1,3,Polk,0,0,2034,30753
1,3,Polk,0,0,2035,30628
1,3,Polk,0,0,2036,30496
1,3,Polk,0,0,2037,30357
1,3,Polk,0,0,2038,30209
1,3,Polk,0,0,2039,30053
1,3,Polk,0,0,2040,29892
1,3,Polk,0,0,2041,29726
1,3,Polk,0,0,2042,29551
1,3,Polk,0,0,2043,29372
1,3,Polk,0,0,2044,29186
1,3,Polk,0,0,2045,28996
1,3,Polk,0,0,2046,28800
1,3,Polk,0,0,2047,28602
1,3,Polk,0,0,2048,28399
1,3,Polk,0,0,2049,28192
1,3,Polk,0,0,2050,27982
1,3,Polk,0,0,2051,27768
1,3,Polk,0,0,2052,27553
1,3,Polk,0,0,2053,27333
1,3,Polk,0,0,2054,27110
1,3,Polk,0,0,2055,26887
1,3,Polk,0,0,2056,26659
1,3,Polk,0,0,2057,26429
1,3,Polk,0,0,2058,26196
1,3,Polk,0,0,2059,25961
1,3,Polk,0,0,2060,25721
1,3,Red Lake,0,0,2010,4079
1,3,Red Lake,0,0,2011,4084
1,3,Red Lake,0,0,2012,4061
1,3,Red Lake,0,0,2013,4032
1,3,Red Lake,0,0,2014,3998
1,3,Red Lake,0,0,2015,4032
1,3,Red Lake,0,0,2016,3990
1,3,Red Lake,0,0,2017,4022
1,3,Red Lake,0,0,2018,3999
1,3,Red Lake,0,0,2019,3982
1,3,Red Lake,0,0,2020,3970
1,3,Red Lake,0,0,2021,3957
1,3,Red Lake,0,0,2022,3943
1,3,Red Lake,0,0,2023,3928
1,3,Red Lake,0,0,2024,3912
1,3,Red Lake,0,0,2025,3896
1,3,Red Lake,0,0,2026,3879
1,3,Red Lake,0,0,2027,3861
1,3,Red Lake,0,0,2028,3842
1,3,Red Lake,0,0,2029,3822
1,3,Red Lake,0,0,2030,3801
1,3,Red Lake,0,0,2031,3779
1,3,Red Lake,0,0,2032,3756
1,3,Red Lake,0,0,2033,3732
1,3,Red Lake,0,0,2034,3708
1,3,Red Lake,0,0,2035,3682
1,3,Red Lake,0,0,2036,3656
1,3,Red Lake,0,0,2037,3628
1,3,Red Lake,0,0,2038,3600
1,3,Red Lake,0,0,2039,3572
1,3,Red Lake,0,0,2040,3542
1,3,Red Lake,0,0,2041,3512
1,3,Red Lake,0,0,2042,3482
1,3,Red Lake,0,0,2043,3451
1,3,Red Lake,0,0,2044,3419
1,3,Red Lake,0,0,2045,3387
1,3,Red Lake,0,0,2046,3355
1,3,Red Lake,0,0,2047,3322
1,3,Red Lake,0,0,2048,3289
1,3,Red Lake,0,0,2049,3255
1,3,Red Lake,0,0,2050,3222
1,3,Red Lake,0,0,2051,3188
1,3,Red Lake,0,0,2052,3154
1,3,Red Lake,0,0,2053,3120
1,3,Red Lake,0,0,2054,3086
1,3,Red Lake,0,0,2055,3051
1,3,Red Lake,0,0,2056,3017
1,3,Red Lake,0,0,2057,2982
1,3,Red Lake,0,0,2058,2948
1,3,Red Lake,0,0,2059,2913
1,3,Red Lake,0,0,2060,2878
1,3,Roseau,0,0,2010,15559
1,3,Roseau,0,0,2011,15515
1,3,Roseau,0,0,2012,15510
1,3,Roseau,0,0,2013,15495
1,3,Roseau,0,0,2014,15678
1,3,Roseau,0,0,2015,15619
1,3,Roseau,0,0,2016,15554
1,3,Roseau,0,0,2017,15311
1,3,Roseau,0,0,2018,15150
1,3,Roseau,0,0,2019,15329
1,3,Roseau,0,0,2020,15289
1,3,Roseau,0,0,2021,15245
1,3,Roseau,0,0,2022,15199
1,3,Roseau,0,0,2023,15150
1,3,Roseau,0,0,2024,15097
1,3,Roseau,0,0,2025,15041
1,3,Roseau,0,0,2026,14982
1,3,Roseau,0,0,2027,14919
1,3,Roseau,0,0,2028,14853
1,3,Roseau,0,0,2029,14783
1,3,Roseau,0,0,2030,14709
1,3,Roseau,0,0,2031,14632
1,3,Roseau,0,0,2032,14550
1,3,Roseau,0,0,2033,14466
1,3,Roseau,0,0,2034,14377
1,3,Roseau,0,0,2035,14285
1,3,Roseau,0,0,2036,14189
1,3,Roseau,0,0,2037,14091
1,3,Roseau,0,0,2038,13989
1,3,Roseau,0,0,2039,13885
1,3,Roseau,0,0,2040,13778
1,3,Roseau,0,0,2041,13668
1,3,Roseau,0,0,2042,13556
1,3,Roseau,0,0,2043,13441
1,3,Roseau,0,0,2044,13325
1,3,Roseau,0,0,2045,13207
1,3,Roseau,0,0,2046,13087
1,3,Roseau,0,0,2047,12966
1,3,Roseau,0,0,2048,12843
1,3,Roseau,0,0,2049,12720
1,3,Roseau,0,0,2050,12595
1,3,Roseau,0,0,2051,12470
1,3,Roseau,0,0,2052,12344
1,3,Roseau,0,0,2053,12217
1,3,Roseau,0,0,2054,12089
1,3,Roseau,0,0,2055,11960
1,3,Roseau,0,0,2056,11831
1,3,Roseau,0,0,2057,11702
1,3,Roseau,0,0,2058,11571
1,3,Roseau,0,0,2059,11440
1,3,Roseau,0,0,2060,11309
2,3,Beltrami,0,0,2010,44572
2,3,Beltrami,0,0,2011,45045
2,3,Beltrami,0,0,2012,45140
2,3,Beltrami,0,0,2013,45484
2,3,Beltrami,0,0,2014,45635
2,3,Beltrami,0,0,2015,45604
2,3,Beltrami,0,0,2016,46016
2,3,Beltrami,0,0,2017,46484
2,3,Beltrami,0,0,2018,46847
2,3,Beltrami,0,0,2019,46988
2,3,Beltrami,0,0,2020,47243
2,3,Beltrami,0,0,2021,47495
2,3,Beltrami,0,0,2022,47740
2,3,Beltrami,0,0,2023,47980
2,3,Beltrami,0,0,2024,48214
2,3,Beltrami,0,0,2025,48439
2,3,Beltrami,0,0,2026,48659
2,3,Beltrami,0,0,2027,48871
2,3,Beltrami,0,0,2028,49074
2,3,Beltrami,0,0,2029,49269
2,3,Beltrami,0,0,2030,49454
2,3,Beltrami,0,0,2031,49628
2,3,Beltrami,0,0,2032,49794
2,3,Beltrami,0,0,2033,49949
2,3,Beltrami,0,0,2034,50095
2,3,Beltrami,0,0,2035,50232
2,3,Beltrami,0,0,2036,50358
2,3,Beltrami,0,0,2037,50476
2,3,Beltrami,0,0,2038,50584
2,3,Beltrami,0,0,2039,50684
2,3,Beltrami,0,0,2040,50776
2,3,Beltrami,0,0,2041,50861
2,3,Beltrami,0,0,2042,50937
2,3,Beltrami,0,0,2043,51007
2,3,Beltrami,0,0,2044,51072
2,3,Beltrami,0,0,2045,51131
2,3,Beltrami,0,0,2046,51184
2,3,Beltrami,0,0,2047,51234
2,3,Beltrami,0,0,2048,51279
2,3,Beltrami,0,0,2049,51320
2,3,Beltrami,0,0,2050,51359
2,3,Beltrami,0,0,2051,51394
2,3,Beltrami,0,0,2052,51426
2,3,Beltrami,0,0,2053,51458
2,3,Beltrami,0,0,2054,51487
2,3,Beltrami,0,0,2055,51515
2,3,Beltrami,0,0,2056,51540
2,3,Beltrami,0,0,2057,51562
2,3,Beltrami,0,0,2058,51583
2,3,Beltrami,0,0,2059,51603
2,3,Beltrami,0,0,2060,51620
2,3,Clearwater,0,0,2010,8705
2,3,Clearwater,0,0,2011,8719
2,3,Clearwater,0,0,2012,8676
2,3,Clearwater,0,0,2013,8782
2,3,Clearwater,0,0,2014,8789
2,3,Clearwater,0,0,2015,8796
2,3,Clearwater,0,0,2016,8830
2,3,Clearwater,0,0,2017,8837
2,3,Clearwater,0,0,2018,8810
2,3,Clearwater,0,0,2019,8874
2,3,Clearwater,0,0,2020,8891
2,3,Clearwater,0,0,2021,8907
2,3,Clearwater,0,0,2022,8922
2,3,Clearwater,0,0,2023,8936
2,3,Clearwater,0,0,2024,8948
2,3,Clearwater,0,0,2025,8959
2,3,Clearwater,0,0,2026,8968
2,3,Clearwater,0,0,2027,8975
2,3,Clearwater,0,0,2028,8981
2,3,Clearwater,0,0,2029,8985
2,3,Clearwater,0,0,2030,8987
2,3,Clearwater,0,0,2031,8988
2,3,Clearwater,0,0,2032,8986
2,3,Clearwater,0,0,2033,8983
2,3,Clearwater,0,0,2034,8977
2,3,Clearwater,0,0,2035,8970
2,3,Clearwater,0,0,2036,8961
2,3,Clearwater,0,0,2037,8951
2,3,Clearwater,0,0,2038,8939
2,3,Clearwater,0,0,2039,8925
2,3,Clearwater,0,0,2040,8910
2,3,Clearwater,0,0,2041,8893
2,3,Clearwater,0,0,2042,8876
2,3,Clearwater,0,0,2043,8857
2,3,Clearwater,0,0,2044,8837
2,3,Clearwater,0,0,2045,8816
2,3,Clearwater,0,0,2046,8794
2,3,Clearwater,0,0,2047,8771
2,3,Clearwater,0,0,2048,8748
2,3,Clearwater,0,0,2049,8724
2,3,Clearwater,0,0,2050,8700
2,3,Clearwater,0,0,2051,8675
2,3,Clearwater,0,0,2052,8650
2,3,Clearwater,0,0,2053,8625
2,3,Clearwater,0,0,2054,8599
2,3,Clearwater,0,0,2055,8573
2,3,Clearwater,0,0,2056,8547
2,3,Clearwater,0,0,2057,8521
2,3,Clearwater,0,0,2058,8494
2,3,Clearwater,0,0,2059,8467
2,3,Clearwater,0,0,2060,8440
2,3,Hubbard,0,0,2010,20428
2,3,Hubbard,0,0,2011,20515
2,3,Hubbard,0,0,2012,20454
2,3,Hubbard,0,0,2013,20698
2,3,Hubbard,0,0,2014,20633
2,3,Hubbard,0,0,2015,20645
2,3,Hubbard,0,0,2016,20700
2,3,Hubbard,0,0,2017,21001
2,3,Hubbard,0,0,2018,21332
2,3,Hubbard,0,0,2019,21198
2,3,Hubbard,0,0,2020,21289
2,3,Hubbard,0,0,2021,21377
2,3,Hubbard,0,0,2022,21464
2,3,Hubbard,0,0,2023,21547
2,3,Hubbard,0,0,2024,21627
2,3,Hubbard,0,0,2025,21704
2,3,Hubbard,0,0,2026,21777
2,3,Hubbard,0,0,2027,21847
2,3,Hubbard,0,0,2028,21914
2,3,Hubbard,0,0,2029,21975
2,3,Hubbard,0,0,2030,22033
2,3,Hubbard,0,0,2031,22087
2,3,Hubbard,0,0,2032,22135
2,3,Hubbard,0,0,2033,22180
2,3,Hubbard,0,0,2034,22220
2,3,Hubbard,0,0,2035,22255
2,3,Hubbard,0,0,2036,22287
2,3,Hubbard,0,0,2037,22314
2,3,Hubbard,0,0,2038,22338
2,3,Hubbard,0,0,2039,22357
2,3,Hubbard,0,0,2040,22373
2,3,Hubbard,0,0,2041,22386
2,3,Hubbard,0,0,2042,22395
2,3,Hubbard,0,0,2043,22401
2,3,Hubbard,0,0,2044,22405
2,3,Hubbard,0,0,2045,22406
2,3,Hubbard,0,0,2046,22405
2,3,Hubbard,0,0,2047,22402
2,3,Hubbard,0,0,2048,22398
2,3,Hubbard,0,0,2049,22392
2,3,Hubbard,0,0,2050,22384
2,3,Hubbard,0,0,2051,22376
2,3,Hubbard,0,0,2052,22366
2,3,Hubbard,0,0,2053,22356
2,3,Hubbard,0,0,2054,22344
2,3,Hubbard,0,0,2055,22332
2,3,Hubbard,0,0,2056,22319
2,3,Hubbard,0,0,2057,22305
2,3,Hubbard,0,0,2058,22291
2,3,Hubbard,0,0,2059,22275
2,3,Hubbard,0,0,2060,22259
2,3,Lake of the Woods,0,0,2010,4035
2,3,Lake of the Woods,0,0,2011,4011
2,3,Lake of the Woods,0,0,2012,3946
2,3,Lake of the Woods,0,0,2013,3909
2,3,Lake of the Woods,0,0,2014,3889
2,3,Lake of the Woods,0,0,2015,3872
2,3,Lake of the Woods,0,0,2016,3790
2,3,Lake of the Woods,0,0,2017,3736
2,3,Lake of the Woods,0,0,2018,3758
2,3,Lake of the Woods,0,0,2019,3694
2,3,Lake of the Woods,0,0,2020,3654
2,3,Lake of the Woods,0,0,2021,3612
2,3,Lake of the Woods,0,0,2022,3570
2,3,Lake of the Woods,0,0,2023,3527
2,3,Lake of the Woods,0,0,2024,3483
2,3,Lake of the Woods,0,0,2025,3438
2,3,Lake of the Woods,0,0,2026,3393
2,3,Lake of the Woods,0,0,2027,3346
2,3,Lake of the Woods,0,0,2028,3298
2,3,Lake of the Woods,0,0,2029,3250
2,3,Lake of the Woods,0,0,2030,3201
2,3,Lake of the Woods,0,0,2031,3151
2,3,Lake of the Woods,0,0,2032,3100
2,3,Lake of the Woods,0,0,2033,3048
2,3,Lake of the Woods,0,0,2034,2995
2,3,Lake of the Woods,0,0,2035,2942
2,3,Lake of the Woods,0,0,2036,2888
2,3,Lake of the Woods,0,0,2037,2833
2,3,Lake of the Woods,0,0,2038,2778
2,3,Lake of the Woods,0,0,2039,2722
2,3,Lake of the Woods,0,0,2040,2666
2,3,Lake of the Woods,0,0,2041,2609
2,3,Lake of the Woods,0,0,2042,2552
2,3,Lake of the Woods,0,0,2043,2495
2,3,Lake of the Woods,0,0,2044,2437
2,3,Lake of the Woods,0,0,2045,2379
2,3,Lake of the Woods,0,0,2046,2321
2,3,Lake of the Woods,0,0,2047,2263
2,3,Lake of the Woods,0,0,2048,2204
2,3,Lake of the Woods,0,0,2049,2146
2,3,Lake of the Woods,0,0,2050,2087
2,3,Lake of the Woods,0,0,2051,2029
2,3,Lake of the Woods,0,0,2052,1971
2,3,Lake of the Woods,0,0,2053,1912
2,3,Lake of the Woods,0,0,2054,1854
2,3,Lake of the Woods,0,0,2055,1795
2,3,Lake of the Woods,0,0,2056,1737
2,3,Lake of the Woods,0,0,2057,1679
2,3,Lake of the Woods,0,0,2058,1621
2,3,Lake of the Woods,0,0,2059,1562
2,3,Lake of the Woods,0,0,2060,1504
2,3,Mahnomen,0,0,2010,5441
2,3,Mahnomen,0,0,2011,5474
2,3,Mahnomen,0,0,2012,5505
2,3,Mahnomen,0,0,2013,5472
2,3,Mahnomen,0,0,2014,5503
2,3,Mahnomen,0,0,2015,5437
2,3,Mahnomen,0,0,2016,5490
2,3,Mahnomen,0,0,2017,5579
2,3,Mahnomen,0,0,2018,5519
2,3,Mahnomen,0,0,2019,5544
2,3,Mahnomen,0,0,2020,5553
2,3,Mahnomen,0,0,2021,5561
2,3,Mahnomen,0,0,2022,5568
2,3,Mahnomen,0,0,2023,5574
2,3,Mahnomen,0,0,2024,5579
2,3,Mahnomen,0,0,2025,5584
2,3,Mahnomen,0,0,2026,5587
2,3,Mahnomen,0,0,2027,5590
2,3,Mahnomen,0,0,2028,5591
2,3,Mahnomen,0,0,2029,5591
2,3,Mahnomen,0,0,2030,5590
2,3,Mahnomen,0,0,2031,5588
2,3,Mahnomen,0,0,2032,5585
2,3,Mahnomen,0,0,2033,5580
2,3,Mahnomen,0,0,2034,5575
2,3,Mahnomen,0,0,2035,5568
2,3,Mahnomen,0,0,2036,5560
2,3,Mahnomen,0,0,2037,5551
2,3,Mahnomen,0,0,2038,5541
2,3,Mahnomen,0,0,2039,5531
2,3,Mahnomen,0,0,2040,5519
2,3,Mahnomen,0,0,2041,5506
2,3,Mahnomen,0,0,2042,5493
2,3,Mahnomen,0,0,2043,5479
2,3,Mahnomen,0,0,2044,5464
2,3,Mahnomen,0,0,2045,5448
2,3,Mahnomen,0,0,2046,5433
2,3,Mahnomen,0,0,2047,5416
2,3,Mahnomen,0,0,2048,5399
2,3,Mahnomen,0,0,2049,5382
2,3,Mahnomen,0,0,2050,5365
2,3,Mahnomen,0,0,2051,5347
2,3,Mahnomen,0,0,2052,5330
2,3,Mahnomen,0,0,2053,5311
2,3,Mahnomen,0,0,2054,5293
2,3,Mahnomen,0,0,2055,5275
2,3,Mahnomen,0,0,2056,5256
2,3,Mahnomen,0,0,2057,5238
2,3,Mahnomen,0,0,2058,5219
2,3,Mahnomen,0,0,2059,5200
2,3,Mahnomen,0,0,2060,5181
3,3,Aitkin,0,0,2010,16210
3,3,Aitkin,0,0,2011,16167
3,3,Aitkin,0,0,2012,16034
3,3,Aitkin,0,0,2013,15871
3,3,Aitkin,0,0,2014,15848
3,3,Aitkin,0,0,2015,15855
3,3,Aitkin,0,0,2016,15757
3,3,Aitkin,0,0,2017,15809
3,3,Aitkin,0,0,2018,15902
3,3,Aitkin,0,0,2019,15713
3,3,Aitkin,0,0,2020,15659
3,3,Aitkin,0,0,2021,15602
